id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags,,
1144,Lonayanaya - 2,ලෝක නයනය - 2,Robert Jordan,රොබට් ජෝර්ඩන්,Amavi Silva,අමාවි සිල්වා,Sinhala,English Translation Novel,,,
1145,Yaksaya Nonidayi,යක්ෂයා නොනිදයි,Pearl S. Buck,පර්ල් එස්. බක්,A. Dayananda Silva,ඒ. දයානන්ද සිල්වා,Sinhala,English Translation Novel,,,
1146,Dampehe Mamiya,දම්පෙහේ මාමියා,Anatoly Dneprov,ඇනටෝලි ඩෙනෙප්‍රොව්,Madhawa Waidyarathna,මාධව වෛද්‍යරත්න,Sinhala,Science Fiction,,,
1147,Hima Amma,හිම අම්මා,Unknown,නොදනී,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,Children english,,,
1148,Dasa Dina,දස දින,Giovanni Boccaccio,ජියොවානි බොකේචියෝ,Premasiri Mahingoda,ප්‍රේමසිරි මහංගොඩ,Sinhala,Italy Translation Novel,,,
1149,Hotalayaka Sihinaya,හෝටලයක සිහිනය,Bibhutibhushan Bandyopadhyay,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Wasantha Padmini,වසන්තා පද්මිණි,Sinhala,Indian Translation,,,
1150,Terabithiya,ටෙරබිතියා,Katherine Paterson,කැතරින් පැටර්සන්,Chithra Amarasekara,චිත්‍රා අමරසේකර,Sinhala,English Translation Novel,,,
1151,Wyawachchedakaya,ව්‍යවච්ඡේදකයා,Federico Andahazi,ෆෙඩ්රිකෝ ඇන්ඩහාසි,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,,,
1152,Hapana,හපනා,T.B. Ilangarathne,ටී.බී. ඉලංගරත්න,,නොදනී,Sinhala,Children Sinhala,,,
1153,Yowun Wiman,යොවුන් විමන්,T.B. Ilangarathne,ටී.බී. ඉලංගරත්න,,නොදනී,Sinhala,Children Sinhala,,,
1154,Lokanthaya,ලෝකාන්තය,T.B. Ilangarathne,ටී.බී. ඉලංගරත්න,,නොදනී,Sinhala,Children Sinhala,,,
1155,Nodaruwo Saha Daruwo,නොදරුවෝ සහ දරුවෝ,T.B. Ilangarathne,ටී.බී. ඉලංගරත්න,,නොදනී,Sinhala,Children Sinhala,,,
1156,Malsarawa,මල්සරාව,T.B. Ilangarathne,ටී.බී. ඉලංගරත්න,,නොදනී,Sinhala,Children Sinhala,,,
1157,Wilasithawo,විලාසිතාවෝ,T.B. Ilangarathne,ටී.බී. ඉලංගරත්න,,නොදනී,Sinhala,Children Sinhala,,,
1158,Peraliya,පෙරළිය,T.B. Ilangarathne,ටී.බී. ඉලංගරත්න,,නොදනී,Sinhala,Children Sinhala,,,
1159,Mangala,මංගලා,T.B. Ilangarathne,ටී.බී. ඉලංගරත්න,,නොදනී,Sinhala,Children Sinhala,,,
1160,Lasanda,ලසන්දා,T.B. Ilangarathne,ටී.බී. ඉලංගරත්න,,නොදනී,Sinhala,Children Sinhala,,,
1161,Pathala Loka Charika,පාතාල ලෝක චාරිකා,,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,,නොදනී,Sinhala,,Children,
1162,Arthika Kuli Ghathakayakuge Papochcharanaya,ආර්ථික කුලී ඝාතකයෙකුගේ පාපොච්චාරණය,John Perkins,ජෝන් පර්කින්ස්,Sepala Wijesekara,සේපාල විජේසේකර,Sinhala,English Translation Novel,,,
1163,Gini Awi Saha Ginikeli,ගිනි අවි සහ ගිනිකෙළි,Anura Horagas,අනුර හෝරගස්,,නොදනී,Sinhala,Sinhala Novel,,,
1164,Gini Awi Saha Ginikeli 2,ගිනි අවි සහ ගිනිකෙළි 2,Anura Horagas,අනුර හෝරගස්,,නොදනී,Sinhala,Sinhala Novel,,,
1165,Gini Awi Saha Ginikeli 3,ගිනි අවි සහ ගිනිකෙළි 3,Anura Horagas,අනුර හෝරගස්,,නොදනී,Sinhala,Sinhala Novel,,,
1166,He Siddartha Nam We,හේ සිද්ධාර්ථ නම් වේ,Hermann Hesse,හර්මන් හෙසේ,Ko. Ananda,කෝ. ආනන්ද,Sinhala,Sinhala Novel,,,
1167,Premanisansa,ප්‍රේමනිසංස,Chandrarathna Bandara,චන්ද්‍රරත්න බණ්ඩාර,,නොදනී,Sinhala,Sinhala Novel,,,
1168,Nandunana Suba Pethuma,නොඳුනන සුබ පැතුම,Gimhan Suriya Bandara,ගිම්හාන් සූරිය බණ්ඩාර,,නොදනී,Sinhala,Sinhala Novel,,,
1169,Ran Sirimal,රන් සිරිමල්,Anurasiri Hettige,අනුරසිරි හෙට්ටිගේ,,නොදනී,Sinhala,Children Sinhala,,,
1170,Pin Lamaya,පින් ළමයා,Hema Chandrika Liyanage,හේමා චන්ද්‍රිකා ලියනගේ,,නොදනී,Sinhala,Children Sinhala,,,
1171,Mal Samanaliyo,මල් සමනලියෝ,Hema Chandrika Liyanage,හේමා චන්ද්‍රිකා ලියනගේ,,නොදනී,Sinhala,Children Sinhala,,,
1172,Awasan Nirupaddrithaya,අවසන් නිරුපද්‍රිතයා,Susitha Ruwan,සුසිත රුවන්,,නොදනී,Sinhala,Science Fiction,,,
1173,Wessa Walahaka,වැස්ස වළාහක,Samaraweera Wijayasinghe,සමරවීර විජයසිංහ,,නොදනී,Sinhala,Sinhala Novel,,,
1174,Abiyogayaka Iranama,අභියෝගයක ඉරණම,Brian Fox,බ්‍රයන් ෆොක්ස්,S. Chandrasiri Dissanayake,එස්. චන්ද්‍රසිරි දිසානායක,Sinhala,English Translation Novel,,,
1175,Hudakala Tepel Karuwakuge Aruma Divipuwatha,හුදෙකලා තැපැල් කරුවෙකුගේ අරුම දිවිපුවත,Denis Theriault,ඩෙනිස් තෙරියෝ,Chulananda Samaranayaka,චූලානන්ද සමරනායක,Sinhala,English Translation Novel,,,
1176,Minihakuge Iranama,මිනිසෙකුගේ ඉරණම,Mikhail Sholokhov,මිහායිල් ෂොලොකොව්,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,,,
1177,Kapithange Diyaniyo,කැප්ටන්ගේ දියණිය,Alexander Pushkin,ඇලෙක්සැන්ඩර් පුෂ්කින්,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,,,
1178,Nethiwunu Wasthuwa,නැතිවුණු වස්තුව,Chingiz Aitmatov,චිංගීස් අයිත්මාතව්,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,,,
1179,Kara - Bugas,කාරා - බුගාස්,Konstantin Paustovsky,කොන්ස්ටන්ටයින් පවුස්ටොව්ස්කි,Rupasiri Perera,රූපසිරි පෙරේරා,Sinhala,Russian Translation Novel,,,
1180,Hora Saha Ballo,හොරා සහ බල්ලෝ,Naguib Mahfouz,නගීබ් මහ්ෆූස්,Sunethra Rajakarunanayaka,සුනේත්‍රා රාජකරුණානායක,Sinhala,English Translation Novel,,,
1181,Aruma Puduma Gandarwaya,අරුම පුදුම ගාන්ධර්වයා,Jacob Grimm,ජේකොබ් ග්‍රිම්,Samaranayaka Vipulaguna,සමරනායක විපුලගුණ,Sinhala,English Translation Novel,,,
1182,Pawle Uruwa,පවුලේ උරුමය,Michael Ondaatje,මයිකල් ඔන්ඩාච්චි,Sepala Wijesekara,සේපාල විජේසේකර,Sinhala,English Translation Novel,,,
1183,Sathuru Mithuru Muhudu Rella,සතුරු මිතුරු මුහුදු රළ,,Pearl S. Buck,පර්ල් එස්. බක්,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,,"Literature, Nobel Prize",
1184,Andurata Pera Aruna,අඳුරට පෙර අරුණ,Niranjana,නිරංජනා,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Indian Translation,,,
1185,Charulatha,චාරුලතා,Rabindranath Tagore,රබීන්ද්‍රනාත් තාගෝර්,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Indian Translation,,,
1186,Depa Ladimi,දෙපා ලදිමි,Moti Nandi,මෝති නන්දි,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Indian Translation,,,
1187,Aluthma Minihek,අලුත්ම මිනිහෙක්,Sarat Chandra Chatterjee,සරත් චන්ද්‍ර චැටර්ජි,Senarathne Weerasinghe,සෙනරත්න වීරසිංහ,Sinhala,Indian Translation,,,
1188,Mahumkari,මහුම්කාරී,Rosalie Ham,රොසාලි හැම්,Thilakasiri Ekanayake,තිලකසිරි ඒකනායක,Sinhala,English Translation Novel,,,
1189,Karumakkara Kathawak,කරුමක්කාර කතාවක්,Gabriel Garcia Marquez,ගාබ්‍රියෙල් ගාර්ෂියා මාර්කේස්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,,,
1190,Lohitha Wasangathaya,ලෝහිත වසංගතය,Jack London,ජැක් ලන්ඩන්,Charunya Dehigama,චාරුණ්‍ය දෙහිගම,Sinhala,English Translation Novel,,,
1191,Sayam Gedara,සායම් ගෙදර,John Grisham,ජෝන් ග්‍රිෂම්,Indrani Karunarathna,ඉන්ද්‍රාණි කරුණාරත්න,Sinhala,English Translation Novel,,,
1192,Limpopo Galabasi,ලිම්පොපෝ ගලා බසී,Robyn Scott,රොබින් ස්කොට්,Indrani Karunarathna,ඉන්ද්‍රාණි කරුණාරත්න,Sinhala,English Translation Novel,,,
1193,Boer Sirakaruwekuge Mathaka Satahan,බෝයර් සිරකරුවෙකුගේ මතක සටහන්,Jan N. Brink,ජෑන් එන්. බ්‍රින්ක්,Samarasinghe Gunasekara,සමරසිංහ ගුණසේකර,Sinhala,English Translation Novel,,,
1194,Bala Viyaruwa,බල වියරුව,Edgar Rice Burroughs,එඩ්ගාර් රයිස් බරෝස්,Palitha Jayakody,පාලිත ජයකොඩි,Sinhala,English Translation Novel,,,
1195,Kapala Duwe Wanara Raju,කපාල දූපතේ වානර රජු,Edgar Wallace,එඩ්ගාර් වොලස්,Prabath Mirihagalla,ප්‍රභාත් මිරිහගල්ල,Sinhala,English Translation Novel,,,
1196,Sathwa ha Shaka Wisheshayange Sambawaya,සත්ත්ව හා ශාක විශේෂයන්ගේ සම්භවය,Charles Darwin,චාල්ස් ඩාවින්,Pasan Kodikara,පසන් කොඩිකාර,Sinhala,English Translation Novel,,,
1197,Sepiencesla,සපියන්ස්,Yuval Noah Harari,යුවාල් නෝවා හරාරි,Upali Rathnayake,උපාලි රත්නයක,Sinhala,English Translation Novel,,,
1198,Minis Ithihasaye Kathandaraya,මිනිස් ඉතිහාසයේ කතන්දරය,Fyodor Korovkin,ෆියෝඩර් කොරොව්කින්,Sugath Kankanamge,සුගත් කන්කානම්ගේ,Sinhala,Russian Translation Novel,,,
1199,Athlantheedawe Awasan Minisa,ඇට්ලන්ටිඩාවේ අවසන් මිනිසා,Alexander Belyaev,ඇලෙක්සැන්ඩර් බෙල්යායෙව්,Pushpa Ranjan Wijesinghe,පුෂ්ප රන්ජන් විජේසිංහ,Sinhala,Russian Translation Novel,,,
1200,Tharuwak Polowata,තරුවක් පොළොවට,William Kotzwinkle,විලියම් කොට්ස්වින්කල්,Kumara Siriwardhana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,,,
1201,Sandapathle Ran Illama,සඳ පත්ලේ රන් ඉල්ලම,H.G. Wells,එච්.ජී. වේල්ස්,,නොදනී,Sinhala,English Translation Novel,,,
1202,Promithiyasge Daruwo,ප්‍රොමිතියස්ගේ දරුවෝ,,Unknown,නොදනී,,නොදනී,Sinhala,,Sci-Fi,
1203,Pematho Jayathi Soko,පේමතෝ ජායතී සෝකෝ,Isuru Prasanga,ඉසුරු ප්‍රසංග,,නොදනී,Sinhala,Sinhala Novel,,,
1204,Aparadhaya Ha Danduwama,අපරාධය හා දඬුවම,Fyodor Dostoevsky,ෆියෝඩර් දොස්තයෙව්ස්කි,Dedigama V. Rodrigo,දැඩිගම වී. රොඩ්රිගෝ,Sinhala,Russian Translation Novel,,,
1205,Gasaka Kandulu,ගසක කඳුළු,Vicki Baum,විකී බව්ම්,Urapola Hemaloka,ඌරපොළ හේමාලෝක,Sinhala,English Translation Novel,,,
1206,Amesan Santhrasaya,ඇමසන් සන්ත්‍රාසය,Willard Price,විලාඩ් ප්‍රයිස්,Manjula Dissanayake,මංජුල දිසානායක,Sinhala,English Translation Novel,,,
1207,Dakunudiga Sagara Gembare,දකුණුදිග සාගර ගැඹුරේ,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1208,Agada Sagare,අගාධ සාගරේ,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1209,Ginihal Ginikeli,ගිනිහල් ගිනිකෙළි,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1210,Talmasun Dadayama,තල්මසුන් දඩයම,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1211,Aprikanu Maha Himaye,අප්‍රිකානු මහා හිමයේ,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1212,Eli Eth Dadayama,එළි ඇත් දඩයම,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1213,Sapari Santhrasa,සෆාරි සන්ත්‍රාසය,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1214,Sinha Dadayama,සිංහ දඩයම,Willard Price,විලාඩ් ප්‍රයිස්,Manjula Dissanayake,මංජුල දිසානායක,Sinhala,English Translation Novel,,,
1215,Gorillo,ගොරිල්ලෝ,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1216,Kimidum Kranam,කිමිදුම් කරණම්,Willard Price,විලාඩ් ප්‍රයිස්,Manjula Dissanayake,මංජුල දිසානායක,Sinhala,English Translation Novel,,,
1217,Wanacharin Athara Thrasayak,වනාචාරීන් අතර තරාසයක්,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1218,Koti Dadayama,කොටි දඩයම,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1219,Hima Bima Serisara,හිම බිම සැරිසර,Willard Price,විලාඩ් ප්‍රයිස්,Wijayarathna Dolawatta,විජයරත්න දොලවත්ත,Sinhala,English Translation Novel,,,
1220,Kulunaka Palahilawwa,කුළුණක පැලහිලව්ව,Franklin W. Dixon,ෆ්‍රෑන්ක්ලින් ඩබ්ලිව්. ඩික්සන්,Nileka Dhananjani Gunawardena,නිලෙකා ධනංජනී ගුණවර්ධන,Sinhala,English Translation Novel,,,
1221,Horabadu Kollaya,හොරබඩු කොල්ලය,Franklin W. Dixon,ෆ්‍රෑන්ක්ලින් ඩබ්ලිව්. ඩික්සන්,Nileka Dhananjani Gunawardena,නිලෙකා ධනංජනී ගුණවර්ධන,Sinhala,English Translation Novel,,,
1222,Embarumhale Abirahasa,ඇඹරුම්හලේ අබිරහස,Franklin W. Dixon,ෆ්‍රෑන්ක්ලින් ඩබ්ලිව්. ඩික්සන්,Nileka Dhananjani Gunawardena,නිලෙකා ධනංජනී ගුණවර්ධන,Sinhala,English Translation Novel,,,
1223,Dura Kandu Matha Akunu,දුර කඳු මත අකුණු,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,නොදනී,Sinhala,Sinhala Novel,,,
1224,Ahimiwu Urumaya,අහිමි වූ උරුමය,J.R.R. Tolkien,ජේ.ආර්.ආර්. ටොල්කියන්,Kavisha Nadun Kaggodarachchi,කවීෂ නඳුන් කැග්ගොඩආරච්චි,Sinhala,English Translation Novel,,,
1225,Nalandawe Shapaya,නාලන්දාවේ ශාපය,Manna Bahadur,මන්නා බහදූර්,Nimmi Muditha Herath,නිම්මි මුදිතා හේරත්,Sinhala,Indian Translation,,,
1226,Kudu Mahath Sathwayo,කුඩා මහත් සත්ත්වයෝ,James Herriot,ජේම්ස් හෙරියට්,Upali Kannangara,උපාලි කන්නන්ගර,Sinhala,English Translation Novel,,,
1227,Plantation,ප්ලාන්ටේෂන්,Chris Kuzneski,ක්‍රිස් කුස්නෙස්කි,Sachinthala Fernando,සචින්තලා ප්‍රනාන්දු,Sinhala,English Translation Novel,,,
1228,Hunters,හන්ටර්ස්,Chris Kuzneski,ක්‍රිස් කුස්නෙස්කි,Sachithra Nanayakkara,සචිත්‍ර නානායක්කාර,Sinhala,English Translation Novel,,,
1229,Sawan Langa Saranna,සවන් ළඟ සැරන්නා,Alex North,ඇලෙක්ස් නෝර්ත්,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,Sinhala,English Translation Novel,,,
1230,Anna Poorna,අන්නපූර්ණා,Bibhutibhushan Bandyopadhyay,බිබුතිභූෂණ බන්දෝපාධ්‍යාය,Kumari Welihinda,කුමාරි වැලිහින්ද,Sinhala,Indian Translation,,,
1231,Yakage Nawathena,යකාගේ නැවතුම,Daphne du Maurier,ඩැෆ්නි ඩූ මොරියර්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English,,,
1232,Wiwurtha Marutha,විවෘත මාරුත,Akila Shavinda Dissanayake,අකිල ශවින්ද දිසානායක,,නොදනී,Sinhala,Sinhala Novel,,,
1233,Suriya Kusuma,සූරිය කුසුම,Chulabaya Santha Kumara Herath,චූලාභය ශාන්ත කුමාර හේරත්,,නොදනී,Sinhala,Sinhala Novel,,,
1234,Jurasik Dadayama,ජුරාසික් දඩයම,Chandana Mendis,චන්දන මෙන්ඩිස්,,නොදනී,Sinhala,Sinhala Novel,,,
1235,Nil Diyamanthi Abirahasa,නිල් දියමන්ති අබිරහස,Chandana Mendis,චන්දන මෙන්ඩිස්,,නොදනී,Sinhala,Sinhala Novel,,,
1236,Guest List,ගෙස්ට් ලිස්ට්,Lucy Foley,ලූසි ෆෝලි,Nileka Dhananjani Gunawardena,නිලෙකා ධනංජනී ගුණවර්ධන,Sinhala,English Translation Novel,,,
1237,Athurudan Yuwathiyo,අතුරුදන් යුවතියෝ,Megan Miranda,මේගන් මිරැන්ඩා,Medhawi Dikmadugoda,මේධාවී දික්මඩුගොඩ,Sinhala,English Translation Novel,,,
1238,Sholtsmarsh Abhirahasa,ෂෝල්ට්මාර්ෂ් අබිරහස,Elly Griffiths,එලී ග්‍රිෆිත්ස්,Madhara Abeysinghe,මධාරා අබේසිංහ,Sinhala,English Translation Novel,,,
1239,Asthi Nagaraya,අස්ථි නගරය,Cassandra Clare,කැසැන්ඩ්රා ක්ලෙයාර්,Savindi Ariyathilaka,සවිඳි ආරියතිලක,Sinhala,English Translation Novel,,,
1240,Bhasma Nagaraya,භස්ම නගරය,Cassandra Clare,කැසැන්ඩ්රා ක්ලෙයාර්,Savindi Ariyathilaka,සවිඳි ආරියතිලක,Sinhala,English Translation Novel,,,
1241,Kada Mini Nagaraya,කැඩ පතේ නගරය,Cassandra Clare,කැසැන්ඩ්රා ක්ලෙයාර්,Savindi Ariyathilaka,සවිඳි ආරියතිලක,Sinhala,English Translation Novel,,,
1242,Abhirahas Salakuna,අබිරහස් සලකුණ,Lasitha Ravin Umagiliya,ලසිත රවින් උමගිලිය,,නොදනී,Sinhala,Sinhala Novel,,,
1243,Hiroshimawe Mal,හිරෝෂිමාවේ මල්,Edita Morris,එඩිටා මොරිස්,Sumithra Rahubadda,සුමිත්‍රා රාහුබද්ධ,Sinhala,English Translation Novel,,,
1244,Hiroshimawe Kandulu,හිරෝෂිමාවේ කඳුළු,Edita Morris,එඩිටා මොරිස්,Sumithra Rahubadda,සුමිත්‍රා රාහුබද්ධ,Sinhala,English Translation Novel,,,
1245,Ikaras Punaragamanaya,ඉකරස් පුනරාගමනය,Susitha Ruwan,සුසිත රුවන්,,නොදනී,Sinhala,Science Fiction,,,
1246,Duwili Dedunna,දූවිලි දේදුන්න,B. Wongar,බී. වොන්ගාර්,Malini Govinnage,මාලිනී ගොවින්නගේ,Sinhala,English Translation Novel,,,
1247,Kichera Giri Hisa Bindunu Sewaneli,කිචේරා ගිරි හිස බිඳුණු සෙවණැලි,Mykhailo Kotsiubynsky,මයිකයිලෝ කොටියුබින්ස්කි,Pushpa Ranjan Wijesinghe,පුෂ්ප රන්ජන් විජේසිංහ,Sinhala,Russian Translation Novel,,,
1248,Thewul Sitha,තෙවුල් සිත,Isaac Bashevis Singer,අයිසැක් බැෂෙවිස් සිංගර්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,,,
1249,Nihanda Kala Handa,නිහඬ කළ හඬ,Prabath Chinthaka Meegodage,ප්‍රභාත් චින්තක මීගොඩගේ,,නොදනී,Sinhala,Other,,,
1250,Sinha Raaja Dadayama,සිංහ රාජ දඩයම,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,නොදනී,Sinhala,Children Sinhala,,,
1251,Koti Dadayama,කොටි දඩයම,Gunasekara Gunasoma,ගුණසේකර ගුණසෝම,,නොදනී,Sinhala,Sinhala Novel,,,
1252,Dombagala Nidhanaya,දොඹගල නිධානය,Badraji Mahinda Jayathilaka,භද්‍රජී මහින්ද ජයතිලක,,නොදනී,Sinhala,Children Sinhala,,,
1253,Sese,සෙසේ,Prasad Samarasekara,ප්‍රසාද සමරසේකර,,නොදනී,Sinhala,Children Sinhala,,,
1254,Sanoran Abhirahasa,සනෝරන් අබිරහස,Shiromala S. Weerasinghe,ශිරෝමාලා එස්. වීරසිංහ,,නොදනී,Sinhala,Sinhala Novel,,,
1255,Sahaja Urumaya,සහජ උරුමය,,Bobby G. Botheju,බොබී ජී. බෝතේජු,,නොදනී,Sinhala,,Sci-Fi,
1256,Tintin saha Sanda Gamana,ටින්ටින් සහ සඳ ගමන,Herge,හර්ජ්,Samantha Indeewara,සමන්ත ඉන්දීවර,Sinhala,English Translation Children,,,
1257,Tintin saha Sanda Gaweshakayo,ටින්ටින් සහ සඳ ගවේෂකයෝ,Herge,හර්ජ්,Samantha Indeewara,සමන්ත ඉන්දීවර,Sinhala,English Translation Children,,,
1258,Tintin saha Kalu Divayina,ටින්ටින් සහ කළු දිවයින,Herge,හර්ජ්,Samantha Indeewara,සමන්ත ඉන්දීවර,Sinhala,English Translation Children,,,
1259,Tintin saha Soviet Deshaye,ටින්ටින් සෝවියට් දේශයේ,Herge,හර්ජ්,Samantha Indeewara,සමන්ත ඉන්දීවර,Sinhala,English Translation Children,,,
1260,Tintin saha Morunge Wila,ටින්ටින් සහ මෝරුන්ගේ විල,Herge,හර්ජ්,Samantha Indeewara,සමන්ත ඉන්දීවර,Sinhala,English Translation Children,,,
1261,Tintin Saha Pikaros,ටින්ටින් සහ පිකරෝස්,Herge,හර්ජ්,Samantha Indeewara,සමන්ත ඉන්දීවර,Sinhala,English Translation Children,,,
1262,Asiri Sirini,අසිරි සිරිනි,Chithra I. Perera,චිත්‍රා අයි. පෙරේරා,,නොදනී,Sinhala,Other,,,
1263,Ran Muthu Arama,රන් මුතු අරම,Jayasena Jayakody,ජයසේන ජයකොඩි,,නොදනී,Sinhala,Sinhala Novel,,,
1264,Es,ඇස්,Jayathilaka Kammellaweera,ජයතිලක කම්මැල්ලවීර,,නොදනී,Sinhala,Sinhala Short Stories,,,
1265,Kalu Kirilli,කළු කිරිල්ලී,Nissanka Wijerathne,නිශ්ශංක විජේරත්න,,නොදනී,Sinhala,Sinhala Short Stories,,,
1266,Meyi Mara Prasangaya,මැයි මාර ප්‍රසංගය,Mahinda Prasad Masimbula,මහින්ද ප්‍රසාද මසිඹුල,,නොදනී,Sinhala,Sinhala Novel,,,
1267,Kukulek Athingath Kikili,කුකුළෙක් අතින් ගත් කිකිළි,Manjula Wediwardena,මංජුල වෙඩිවර්ධන,,නොදනී,Sinhala,Sinhala Novel,,,
1268,Kadadora,කඩදොර,Manohari Jayalath,මනෝහාරි ජයලත්,,නොදනී,Sinhala,Sinhala Novel,,,
1269,Makaranandaya,මකරානන්දය,Wirajini Thennakoon,විරාජිනී තැන්නකෝන්,,නොදනී,Sinhala,Sinhala Novel,,,
1270,Kasawatha Gena Kathawak,කසාවත ගැන කතාවක්,Samarasinghe Gunasekara,සමරසිංහ ගුණසේකර,,නොදනී,Sinhala,Sinhala Novel,,,
1271,Suwa Asapuwa,සුව අසපුව,Jayasena Jayakody,ජයසේන ජයකොඩි,,නොදනී,Sinhala,Sinhala Novel,,,
1272,Madolduwa,මඩොල් දූව,Martin Wickramasinghe,මාර්ටින් වික්‍රමසිංහ,,නොදනී,Sinhala,Children Sinhala,,,
1273,Alipelessa,අලිපෙල්ලැස්ස,Dinesh Gunathilaka,දිනේෂ් ගුණතිලක,,නොදනී,Sinhala,Sinhala Novel,,,
1274,Eetha Dura Eetha,ඈත දුර ඈත,Ganga Niroshini Suduwelikanda,ගංගා නිරෝෂිණී සුඩුවැලිකන්ද,,නොදනී,Sinhala,Other,,,
1275,Jerusalem Duwaruni,ජෙරුසලමේ දුවරුණි,Tharangani Rashika Fernando,තරංගනී රෂිකා ප්‍රනාන්දු,,නොදනී,Sinhala,Sinhala Novel,,,
1276,Uthpaththi,උත්පත්ති,Keerthi Welisarage,කීර්ති වැලිසරගේ,,නොදනී,Sinhala,Sinhala Novel,,,
1277,Nimanage Ithihasaya,නිමානගේ ඉතිහාසය,Kaushalya Kumarasinghe,කෞෂල්‍ය කුමාරසිංහ,,නොදනී,Sinhala,Sinhala Novel,,,
1278,Sulangin Wetunu Path,සුළඟින් වැටුණු පත්,Adeline Yen Mah,ඇඩලින් යෙන් මහ්,Susantha Kodithuwakku,සුසන්ත කොඩිතුවක්කු,Sinhala,Chinese Translation,,,
1279,Dakunu Mayime,දකුණු මායිමේ (South of the Border, West of the Sun),Haruki Murakami,හරුකි මුරකාමි,Indika Gunawardena,ඉන්දික ගුණවර්ධන,Sinhala,,Literature,
1280,Mathaka Polisiya,මතක පොලිසිය,Yoko Ogawa,යොකෝ ඔගාවා,Hasitha Abeywardana,හෂිත අබේවර්ධන,Sinhala,Japan Translation,,,
1281,Dewaduthayange Kerella,දේවදූතයන්ගේ කෙරැල්ල,Anatole France,ඇනටෝල් ප්‍රාන්ස්,T. Andradi,ටී. අන්ද්‍රාදි,Sinhala,French Translation,,,
1282,Wachana 100 Widya Prabanda,වචන 100 විද්‍යා ප්‍රබන්ධ,Unknown,නොදනී,Unknown,නොදනී,Sinhala,Science Fiction,,,
1283,Aebinol,ඒබිනෝල්,Sameera Madushanka,සමීරා මධුෂංක,,නොදනී,Sinhala,Science Fiction,,,
1284,Nawa Padanama Saha Adhirajya,නව පදනම සහ අධිරාජ්‍යය,Isaac Asimov,අයිසැක් ඇසිමොව්,S.M. Banduseela,එස්.එම්. බන්දුසීල,Sinhala,Science Fiction,,,
1285,Sahasra Meheyuma,සහස්‍ර මෙහෙයුම,Ayodya Sonali,අයෝධ්‍යා සොනාලි,,නොදනී,Sinhala,Science Fiction,,,
1286,Kodon,කෝඩෝන්,Sinera Ridmika,සිනෙරා රිද්මික,,නොදනී,Sinhala,Science Fiction,,,
